trial_number,trial_time_secs,trial_time_frames,cum_trial_time_secs,cum_trial_time_frames,block_number,run_number,image_number,image_agesexcat_ref,image_agesexemocat_ref,image_number_ref,image_age,image_age_ref,image_sex,image_sex_ref,location_name,location,location_x,location_y,target_emotion,target_emotion_ref,target_id,target_fullid,target_imagename,target_pos_ref,mask_secs,mask_frames,mask_id,mask_fullid,mask_imagename,mask_pos_ref,soa_ref,soa_secs,soa_frames,jitter_ref,jitter_secs,jitter_frames,response_secs,response_frames
181,1.790745492,258,382.796141974001,55151,5,3,125,4,7,18,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,125_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,125_y_f_n_a.jpg,12,8,0.152699228,22,1,0.027763496,4,1.506169658,217
182,2.283547546,329,384.670177954001,55421,5,3,11,2,4,2,middle,1,female,2,left,1,760,540,happy,2,m_f_h,middle_female_happy,011_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,011_m_f_n_a.jpg,6,2,0.027763496,4,7,0.645501282000001,93,1.506169658,217
183,1.756041122,253,387.064779484001,55766,5,3,73,2,3,11,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,073_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,073_m_f_n_a.jpg,6,1,0.013881748,2,2,0.131876606,19,1.506169658,217
184,2.401542404,346,388.848584102001,56023,5,3,68,1,1,10,middle,1,male,1,right,2,1160,540,fear,1,m_m_f,middle_male_fear,068_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,068_m_m_n_a.jpg,3,10,0.249871464,36,6,0.541388172000001,78,1.506169658,217
185,2.200257058,317,390.535216484001,56266,5,3,69,4,7,10,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,069_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,069_y_f_n_a.jpg,12,10,0.249871464,36,4,0.340102826,49,1.506169658,217
186,2.248843176,324,392.249612362001,56513,5,3,61,2,3,9,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,061_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,061_m_f_n_a.jpg,6,9,0.201285346,29,5,0.437275062000001,63,1.506169658,217
187,1.998971712,288,394.088943972001,56778,5,3,35,2,4,5,middle,1,female,2,left,1,760,540,happy,2,m_f_h,middle_female_happy,035_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,035_m_f_n_a.jpg,6,5,0.0485861180000001,7,4,0.340102826,49,1.506169658,217
188,2.29048842,330,396.601540360001,57140,5,3,81,3,5,13,young,2,male,1,left,1,760,540,fear,1,y_m_f,young_male_fear,081_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,081_y_m_n_a.jpg,9,3,0.03470437,5,7,0.645501282000001,93,1.506169658,217
189,2.408483278,347,398.544985080001,57420,5,3,113,2,3,18,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,113_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,113_m_f_n_a.jpg,6,8,0.152699228,22,7,0.645501282000001,93,1.506169658,217
190,2.061439578,297,400.641129028001,57722,5,3,8,3,6,1,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,008_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,008_y_m_n_a.jpg,9,1,0.013881748,2,5,0.437275062000001,63,1.506169658,217
191,2.39460153,345,402.501283260001,57990,5,3,81,3,5,13,young,2,male,1,left,1,760,540,fear,1,y_m_f,young_male_fear,081_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,081_y_m_n_a.jpg,9,3,0.03470437,5,8,0.749614392000001,108,1.506169658,217
192,2.457069396,354,404.271206130001,58245,5,3,51,1,2,7,middle,1,male,1,right,2,1160,540,happy,2,m_m_h,middle_male_happy,051_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,051_m_m_n_a.jpg,3,7,0.0971722360000001,14,8,0.749614392000001,108,1.506169658,217
193,2.096143948,302,406.561694550001,58575,5,3,101,4,7,15,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,101_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,101_y_f_n_a.jpg,12,5,0.0485861180000001,7,5,0.437275062000001,63,1.506169658,217
194,2.04755783,295,408.345499168001,58832,5,3,116,1,1,19,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,116_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,116_m_m_n_a.jpg,3,9,0.201285346,29,3,0.235989716,34,1.506169658,217
195,2.089203074,301,410.032131550001,59075,5,3,93,2,3,14,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,093_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,093_m_f_n_a.jpg,6,4,0.0416452440000001,6,5,0.437275062000001,63,1.506169658,217
196,2.401542404,346,412.260152104001,59396,5,3,122,2,3,20,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,122_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,122_m_f_n_a.jpg,6,10,0.249871464,36,6,0.541388172000001,78,1.506169658,217
197,1.686632382,243,414.613108390001,59735,5,3,31,3,5,5,young,2,male,1,right,2,1160,540,fear,1,y_m_f,young_male_fear,031_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,031_y_m_n_a.jpg,9,5,0.0485861180000001,7,1,0.027763496,4,1.506169658,217
198,2.29048842,330,417.021591668001,60082,5,3,82,1,1,13,middle,1,male,1,right,2,1160,540,fear,1,m_m_f,middle_male_fear,082_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,082_m_m_n_a.jpg,3,3,0.03470437,5,7,0.645501282000001,93,1.506169658,217
199,1.97814909,285,419.374547954001,60421,5,3,80,2,4,12,middle,1,female,2,left,1,760,540,happy,2,m_f_h,middle_female_happy,080_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,080_m_f_n_a.jpg,6,2,0.027763496,4,4,0.340102826,49,1.506169658,217
200,2.39460153,345,421.262465682001,60693,5,3,26,1,2,3,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,026_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,026_m_m_n_a.jpg,3,3,0.03470437,5,8,0.749614392000001,108,1.506169658,217
201,2.401542404,346,423.636244590001,61035,6,3,68,1,2,10,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,068_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,068_m_m_n_a.jpg,3,10,0.249871464,36,6,0.541388172000001,78,1.506169658,217
202,2.436246774,351,425.614393680001,61320,6,3,106,4,7,16,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,106_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,106_y_f_n_a.jpg,12,6,0.0763496140000001,11,8,0.749614392000001,108,1.506169658,217
203,1.76992287,255,427.696655880001,61620,6,3,80,2,3,12,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,080_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,080_m_f_n_a.jpg,6,2,0.027763496,4,2,0.131876606,19,1.506169658,217
204,1.790745492,258,429.376347388001,61862,6,3,49,3,6,8,young,2,male,1,right,2,1160,540,happy,2,y_m_h,young_male_happy,049_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,049_y_m_n_a.jpg,9,8,0.152699228,22,1,0.027763496,4,1.506169658,217
205,1.880976854,271,431.784830666001,62209,6,3,90,4,8,13,young,2,female,2,left,1,760,540,happy,2,y_f_h,young_female_happy,090_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,090_y_f_n_a.jpg,12,3,0.03470437,5,3,0.235989716,34,1.506169658,217
206,2.096143948,302,433.707452764001,62486,6,3,122,2,4,20,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,122_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,122_m_f_n_a.jpg,6,10,0.249871464,36,3,0.235989716,34,1.506169658,217
207,2.561182506,369,435.546784374001,62751,6,3,119,3,6,19,young,2,male,1,right,2,1160,540,happy,2,y_m_h,young_male_happy,119_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,119_y_m_n_a.jpg,9,9,0.201285346,29,8,0.749614392000001,108,1.506169658,217
208,2.0822622,300,437.337529866001,63009,6,3,22,4,7,3,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,022_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,022_y_f_n_a.jpg,12,3,0.03470437,5,5,0.437275062000001,63,1.506169658,217
209,1.651928012,238,439.898712372001,63378,6,3,8,3,5,1,young,2,male,1,left,1,760,540,fear,1,y_m_f,young_male_fear,008_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,008_y_m_n_a.jpg,9,1,0.013881748,2,1,0.027763496,4,1.506169658,217
210,2.304370168,332,442.098969430001,63695,6,3,31,3,6,5,young,2,male,1,right,2,1160,540,happy,2,y_m_h,young_male_happy,031_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,031_y_m_n_a.jpg,9,5,0.0485861180000001,7,7,0.645501282000001,93,1.506169658,217
211,2.408483278,347,444.160409008001,63992,6,3,56,1,2,8,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,056_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,056_m_m_n_a.jpg,3,8,0.152699228,22,7,0.645501282000001,93,1.506169658,217
212,2.304370168,332,446.235730334001,64291,6,3,34,4,8,5,young,2,female,2,right,2,1160,540,happy,2,y_f_h,young_female_happy,034_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,034_y_f_n_a.jpg,12,5,0.0485861180000001,7,7,0.645501282000001,93,1.506169658,217
213,1.880976854,271,448.317992534001,64591,6,3,19,2,3,3,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,019_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,019_m_f_n_a.jpg,6,3,0.03470437,5,3,0.235989716,34,1.506169658,217
214,2.304370168,332,450.615421828001,64922,6,3,35,2,3,5,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,035_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,035_m_f_n_a.jpg,6,5,0.0485861180000001,7,7,0.645501282000001,93,1.506169658,217
215,2.457069396,354,452.302054210001,65165,6,3,132,4,7,19,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,132_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,132_y_f_n_a.jpg,12,9,0.201285346,29,7,0.645501282000001,93,1.506169658,217
216,1.998971712,288,454.016450088001,65412,6,3,99,3,5,15,young,2,male,1,left,1,760,540,fear,1,y_m_f,young_male_fear,099_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,099_y_m_n_a.jpg,9,5,0.0485861180000001,7,4,0.340102826,49,1.506169658,217
217,2.352956286,339,456.064007918001,65707,6,3,63,4,7,9,young,2,female,2,left,1,760,540,fear,1,y_f_f,young_female_fear,063_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,063_y_f_n_a.jpg,12,9,0.201285346,29,6,0.541388172000001,78,1.506169658,217
218,2.026735208,292,458.167092740001,66010,6,3,43,2,4,6,middle,1,female,2,left,1,760,540,happy,2,m_f_h,middle_female_happy,043_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,043_m_f_n_a.jpg,6,6,0.0763496140000001,11,4,0.340102826,49,1.506169658,217
219,2.248843176,324,460.520049026001,66349,6,3,50,2,3,7,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,050_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,050_m_f_n_a.jpg,6,7,0.0971722360000001,14,6,0.541388172000001,78,1.506169658,217
220,2.352956286,339,462.407966754001,66621,6,3,58,1,1,9,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,058_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,058_m_m_n_a.jpg,3,9,0.201285346,29,6,0.541388172000001,78,1.506169658,217
221,2.401542404,346,464.469406332001,66918,6,3,62,3,6,10,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,062_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,062_y_m_n_a.jpg,9,10,0.249871464,36,6,0.541388172000001,78,1.506169658,217
222,2.457069396,354,466.544727658001,67217,6,3,117,2,4,19,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,117_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,117_m_f_n_a.jpg,6,9,0.201285346,29,7,0.645501282000001,93,1.506169658,217
223,2.304370168,332,468.835216078001,67547,6,3,31,3,5,5,young,2,male,1,left,1,760,540,fear,1,y_m_f,young_male_fear,031_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,031_y_m_n_a.jpg,9,5,0.0485861180000001,7,7,0.645501282000001,93,1.506169658,217
224,2.200257058,317,471.236758482001,67893,6,3,62,3,6,10,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,062_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,062_y_m_n_a.jpg,9,10,0.249871464,36,4,0.340102826,49,1.506169658,217
225,2.04755783,295,473.541128650001,68225,6,3,116,1,1,19,middle,1,male,1,right,2,1160,540,fear,1,m_m_f,middle_male_fear,116_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,116_m_m_n_a.jpg,3,9,0.201285346,29,3,0.235989716,34,1.506169658,217
226,1.783804618,257,475.255524528001,68472,6,3,29,2,4,4,middle,1,female,2,left,1,760,540,happy,2,m_f_h,middle_female_happy,029_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,029_m_f_n_a.jpg,6,4,0.0416452440000001,6,2,0.131876606,19,1.506169658,217
227,1.756041122,253,477.094856138001,68737,6,3,71,4,7,11,young,2,female,2,left,1,760,540,fear,1,y_f_f,young_female_fear,071_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,071_y_f_n_a.jpg,12,1,0.013881748,2,2,0.131876606,19,1.506169658,217
228,2.269665798,327,478.989714740001,69010,6,3,10,4,7,1,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,010_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,010_y_f_n_a.jpg,12,1,0.013881748,2,7,0.645501282000001,93,1.506169658,217
229,2.436246774,351,481.037272570001,69305,6,3,94,1,2,16,middle,1,male,1,right,2,1160,540,happy,2,m_m_h,middle_male_happy,094_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,094_m_m_n_a.jpg,3,6,0.0763496140000001,11,8,0.749614392000001,108,1.506169658,217
230,2.352956286,339,483.438814974001,69651,6,3,116,1,2,19,middle,1,male,1,right,2,1160,540,happy,2,m_m_h,middle_male_happy,116_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,116_m_m_n_a.jpg,3,9,0.201285346,29,6,0.541388172000001,78,1.506169658,217
231,1.992030838,287,485.500254552001,69948,6,3,87,1,1,14,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,087_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,087_m_m_n_a.jpg,3,4,0.0416452440000001,6,4,0.340102826,49,1.506169658,217
232,1.860154232,268,487.679688988001,70262,6,3,7,1,1,1,middle,1,male,1,right,2,1160,540,fear,1,m_m_f,middle_male_fear,007_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,007_m_m_n_a.jpg,3,1,0.013881748,2,3,0.235989716,34,1.506169658,217
233,2.332133664,336,489.456552732001,70518,6,3,103,2,4,16,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,103_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,103_m_f_n_a.jpg,6,6,0.0763496140000001,11,7,0.645501282000001,93,1.506169658,217
234,1.714395878,247,491.344470460001,70790,6,3,37,3,6,6,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,037_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,037_y_m_n_a.jpg,9,6,0.0763496140000001,11,1,0.027763496,4,1.506169658,217
235,2.200257058,317,493.135215952001,71048,6,3,54,4,7,8,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,054_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,054_y_f_n_a.jpg,12,8,0.152699228,22,5,0.437275062000001,63,1.506169658,217
236,1.714395878,247,495.467349616001,71384,6,3,37,3,5,6,young,2,male,1,right,2,1160,540,fear,1,y_m_f,young_male_fear,037_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,037_y_m_n_a.jpg,9,6,0.0763496140000001,11,1,0.027763496,4,1.506169658,217
237,2.436246774,351,497.716192792001,71708,6,3,45,1,2,6,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,045_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,045_m_m_n_a.jpg,3,6,0.0763496140000001,11,8,0.749614392000001,108,1.506169658,217
238,2.04755783,295,499.916449850001,72025,6,3,109,3,6,17,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,109_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,109_y_m_n_a.jpg,9,7,0.0971722360000001,14,4,0.340102826,49,1.506169658,217
239,2.457069396,354,502.477632356001,72394,6,3,104,1,2,17,middle,1,male,1,right,2,1160,540,happy,2,m_m_h,middle_male_happy,104_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,104_m_m_n_a.jpg,3,7,0.0971722360000001,14,8,0.749614392000001,108,1.506169658,217
240,2.0822622,300,504.469663194001,72681,6,3,26,1,2,3,middle,1,male,1,right,2,1160,540,happy,2,m_m_h,middle_male_happy,026_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,026_m_m_n_a.jpg,3,3,0.03470437,5,5,0.437275062000001,63,1.506169658,217
241,2.352956286,339,506.739328992001,73008,7,4,104,1,1,17,middle,1,male,1,right,2,1160,540,fear,1,m_m_f,middle_male_fear,104_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,104_m_m_n_a.jpg,3,7,0.0971722360000001,14,7,0.645501282000001,93,1.506169658,217
242,2.401542404,346,508.509251862001,73263,7,4,32,1,2,4,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,032_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,032_m_m_n_a.jpg,3,4,0.0416452440000001,6,8,0.749614392000001,108,1.506169658,217
243,1.887917728,272,510.390228716001,73534,7,4,87,1,2,14,middle,1,male,1,right,2,1160,540,happy,2,m_m_h,middle_male_happy,087_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,087_m_m_n_a.jpg,3,4,0.0416452440000001,6,3,0.235989716,34,1.506169658,217
244,2.436246774,351,512.382259554001,73821,7,4,43,2,3,6,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,043_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,043_m_f_n_a.jpg,6,6,0.0763496140000001,11,8,0.749614392000001,108,1.506169658,217
245,1.818508988,262,514.790742832001,74168,7,4,43,2,4,6,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,043_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,043_m_f_n_a.jpg,6,6,0.0763496140000001,11,2,0.131876606,19,1.506169658,217
246,1.998971712,288,516.609251820001,74430,7,4,35,2,4,5,middle,1,female,2,left,1,760,540,happy,2,m_f_h,middle_female_happy,035_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,035_m_f_n_a.jpg,6,5,0.0485861180000001,7,4,0.340102826,49,1.506169658,217
247,1.7352185,250,518.858094996001,74754,7,4,111,2,3,17,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,111_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,111_m_f_n_a.jpg,6,7,0.0971722360000001,14,1,0.027763496,4,1.506169658,217
248,1.985089964,286,521.058352054001,75071,7,4,19,2,3,3,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,019_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,019_m_f_n_a.jpg,6,3,0.03470437,5,4,0.340102826,49,1.506169658,217
249,2.096143948,302,522.897683664001,75336,7,4,101,4,8,15,young,2,female,2,left,1,760,540,happy,2,y_f_h,young_female_happy,101_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,101_y_f_n_a.jpg,12,5,0.0485861180000001,7,5,0.437275062000001,63,1.506169658,217
250,1.880976854,271,524.993827612001,75638,7,4,22,4,7,3,young,2,female,2,right,2,1160,540,fear,1,y_f_f,young_female_fear,022_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,022_y_f_n_a.jpg,12,3,0.03470437,5,3,0.235989716,34,1.506169658,217
251,1.686632382,243,527.159380300001,75950,7,4,99,3,5,15,young,2,male,1,right,2,1160,540,fear,1,y_m_f,young_male_fear,099_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,099_y_m_n_a.jpg,9,5,0.0485861180000001,7,1,0.027763496,4,1.506169658,217
252,2.179434436,314,529.547040956001,76294,7,4,11,2,3,2,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,011_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,011_m_f_n_a.jpg,6,2,0.027763496,4,6,0.541388172000001,78,1.506169658,217
253,1.887917728,272,531.532130920001,76580,7,4,93,2,3,14,middle,1,female,2,left,1,760,540,fear,1,m_f_f,middle_female_fear,093_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,093_m_f_n_a.jpg,6,4,0.0416452440000001,6,3,0.235989716,34,1.506169658,217
254,1.714395878,247,533.933673324001,76926,7,4,45,1,1,6,middle,1,male,1,left,1,760,540,fear,1,m_m_f,middle_male_fear,045_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,045_m_m_n_a.jpg,3,6,0.0763496140000001,11,1,0.027763496,4,1.506169658,217
255,2.29048842,330,535.724418816001,77184,7,4,22,4,8,3,young,2,female,2,left,1,760,540,happy,2,y_f_h,young_female_happy,022_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,022_y_f_n_a.jpg,12,3,0.03470437,5,7,0.645501282000001,93,1.506169658,217
256,1.992030838,287,538.056552480001,77520,7,4,28,4,7,4,young,2,female,2,left,1,760,540,fear,1,y_f_f,young_female_fear,028_y_f_f_a.jpg,10,0.10411311,15,y_f_n,young_female_neutral,028_y_f_n_a.jpg,12,4,0.0416452440000001,6,4,0.340102826,49,1.506169658,217
257,2.352956286,339,539.999997200001,77800,7,4,109,3,5,17,young,2,male,1,right,2,1160,540,fear,1,y_m_f,young_male_fear,109_y_m_f_a.jpg,7,0.10411311,15,y_m_n,young_male_neutral,109_y_m_n_a.jpg,9,7,0.0971722360000001,14,7,0.645501282000001,93,1.506169658,217
258,1.776863744,256,541.998968912001,78088,7,4,19,2,4,3,middle,1,female,2,left,1,760,540,happy,2,m_f_h,middle_female_happy,019_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,019_m_f_n_a.jpg,6,3,0.03470437,5,2,0.131876606,19,1.506169658,217
259,1.97814909,285,543.838300522001,78353,7,4,77,1,2,12,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,077_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,077_m_m_n_a.jpg,3,2,0.027763496,4,4,0.340102826,49,1.506169658,217
260,2.297429294,331,545.934444470001,78655,7,4,89,3,6,14,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,089_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,089_y_m_n_a.jpg,9,4,0.0416452440000001,6,7,0.645501282000001,93,1.506169658,217
261,1.7352185,250,547.586372482001,78893,7,4,115,4,8,17,young,2,female,2,right,2,1160,540,happy,2,y_f_h,young_female_happy,115_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,115_y_f_n_a.jpg,12,7,0.0971722360000001,14,1,0.027763496,4,1.506169658,217
262,1.686632382,243,549.252182242001,79133,7,4,92,1,2,15,middle,1,male,1,left,1,760,540,happy,2,m_m_h,middle_male_happy,092_m_m_h_a.jpg,2,0.10411311,15,m_m_n,middle_male_neutral,092_m_m_n_a.jpg,3,5,0.0485861180000001,7,1,0.027763496,4,1.506169658,217
263,2.089203074,301,551.334444442001,79433,7,4,29,2,3,4,middle,1,female,2,right,2,1160,540,fear,1,m_f_f,middle_female_fear,029_m_f_f_a.jpg,4,0.10411311,15,m_f_n,middle_female_neutral,029_m_f_n_a.jpg,6,4,0.0416452440000001,6,5,0.437275062000001,63,1.506169658,217
264,1.894858602,273,553.326475280001,79720,7,4,52,2,4,8,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,052_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,052_m_f_n_a.jpg,6,8,0.152699228,22,2,0.131876606,19,1.506169658,217
265,2.304370168,332,555.630845448001,80052,7,4,38,1,1,5,middle,1,male,1,right,2,1160,540,fear,1,m_m_f,middle_male_fear,038_m_m_f_a.jpg,1,0.10411311,15,m_m_n,middle_male_neutral,038_m_m_n_a.jpg,3,5,0.0485861180000001,7,7,0.645501282000001,93,1.506169658,217
266,1.790745492,258,557.553467546001,80329,7,4,99,3,6,15,young,2,male,1,left,1,760,540,happy,2,y_m_h,young_male_happy,099_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,099_y_m_n_a.jpg,9,5,0.0485861180000001,7,2,0.131876606,19,1.506169658,217
267,2.373778908,342,559.698197612001,80638,7,4,73,2,4,11,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,073_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,073_m_f_n_a.jpg,6,1,0.013881748,2,8,0.749614392000001,108,1.506169658,217
268,1.998971712,288,561.801282434001,80941,7,4,101,4,8,15,young,2,female,2,left,1,760,540,happy,2,y_f_h,young_female_happy,101_y_f_h_a.jpg,11,0.10411311,15,y_f_n,young_female_neutral,101_y_f_n_a.jpg,12,5,0.0485861180000001,7,4,0.340102826,49,1.506169658,217
269,2.200257058,317,564.154238720001,81280,7,4,64,2,4,10,middle,1,female,2,right,2,1160,540,happy,2,m_f_h,middle_female_happy,064_m_f_h_a.jpg,5,0.10411311,15,m_f_n,middle_female_neutral,064_m_f_n_a.jpg,6,10,0.249871464,36,4,0.340102826,49,1.506169658,217
270,2.075321326,299,566.354495778001,81597,7,4,72,3,6,12,young,2,male,1,right,2,1160,540,happy,2,y_m_h,young_male_happy,072_y_m_h_a.jpg,8,0.10411311,15,y_m_n,young_male_neutral,072_y_m_n_a.jpg,9,2,0.027763496,4,5,0.437275062000001,63,1.506169658,217
